Region,RegionName,StateName,CountyName,CityName,ForecastYoYPctChange
Neighborhood,High Point,WA,King County,Seattle,-3.292045455
Neighborhood,Riverview,WA,King County,Seattle,-3.219084533
Neighborhood,Nevada-Lidgerwood,WA,Spokane County,Spokane,6.891435464
Neighborhood,Five Mile-Prairie,WA,Spokane County,Spokane,4.744362945
Neighborhood,Balboa-South Indian Trail,WA,Spokane County,Spokane,8.508202976
Neighborhood,Emerson-Garfield,WA,Spokane County,Spokane,3.713942308
Neighborhood,Cliff-Cannon,WA,Spokane County,Spokane,4.448089541
Neighborhood,Thorpe-Westwood,WA,Spokane County,Spokane,3.135764944
Neighborhood,Manito-Cannon Hill,WA,Spokane County,Spokane,6.345050619
Neighborhood,Greenwood & Hamilton,NJ,Mercer County,Trenton,5.742138365
Msa,"Aberdeen, WA",WA,NA,NA,6.797326203
Msa,"Adrian, MI",MI,NA,NA,0.452272727
Msa,"Akron, OH",OH,NA,NA,1.688605803
Msa,"Albany, OR",OR,NA,NA,4.26369728
Msa,"Albany, NY",NY,NA,NA,-0.137931034
Msa,"Albemarle, NC",NC,NA,NA,3.306107955
Msa,"Albert Lea, MN",MN,NA,NA,4.884754991
Msa,"Albuquerque, NM",NM,NA,NA,2.57221665
Msa,"Alexandria, MN",MN,NA,NA,1.737188528
Msa,"Alice, TX",TX,NA,NA,-4.379157428
Msa,"Allentown, PA",PA,NA,NA,0.72372965
Msa,"Alma, MI",MI,NA,NA,0.206896552
Msa,"Alpena, MI",MI,NA,NA,3.128143713
Msa,"Altus, OK",OK,NA,NA,-1.807228916
Msa,"Amarillo, TX",TX,NA,NA,1.833216045
Msa,"Americus, GA",GA,NA,NA,1.208128079
Msa,"Ames, IA",IA,NA,NA,-0.245402299
Msa,"Amsterdam, NY",NY,NA,NA,0.281860465
Msa,"Anchorage, AK",AK,NA,NA,2.735347985
Msa,"Angola, IN",IN,NA,NA,5.968427444
Msa,"Ann Arbor, MI",MI,NA,NA,2.891798759
Msa,"Appleton, WI",WI,NA,NA,3.079571106
Msa,"Arcadia, FL",FL,NA,NA,4.375796178
Msa,"Ardmore, OK",OK,NA,NA,0.191024166
Msa,"Asheville, NC",NC,NA,NA,1.997154472
Msa,"Ashland, OH",OH,NA,NA,2.843049327
Msa,"Ashtabula, OH",OH,NA,NA,1.318809777
Msa,"Astoria, OR",OR,NA,NA,6.878133926
Msa,"Athens, OH",OH,NA,NA,-1.020363636
Msa,"Athens, TN",TN,NA,NA,1.056160939
Msa,"Athens, TX",TX,NA,NA,7.629559748
Msa,"Athens, GA",GA,NA,NA,4.642316017
Msa,"Atlanta, GA",GA,NA,NA,3.682937956
Msa,"Atlantic City, NJ",NJ,NA,NA,3.621260684
Msa,"Auburn, AL",AL,NA,NA,8.580889788
Msa,"Augusta, GA",GA,NA,NA,4.211476467
Msa,"Augusta, ME",ME,NA,NA,1.930277598
Msa,"Austin, MN",MN,NA,NA,6.360671016
Msa,"Austin, TX",TX,NA,NA,2.783419023
Msa,"Bainbridge, GA",GA,NA,NA,1.552407932
Msa,"Bakersfield, CA",CA,NA,NA,3.595184007
Msa,"Baltimore, MD",MD,NA,NA,0.19364486
Msa,"Bangor, ME",ME,NA,NA,3.015946844
Msa,"Baraboo, WI",WI,NA,NA,0.522946176
Msa,"Barnstable Town, MA",MA,NA,NA,1.812602483
Msa,"Barre, VT",VT,NA,NA,1.732041588
Msa,"Bartlesville, OK",OK,NA,NA,5.181538462
Msa,"Bastrop, LA",LA,NA,NA,-0.033047736
Msa,"Batavia, NY",NY,NA,NA,2.002506266
Msa,"Batesville, AR",AR,NA,NA,-0.622580645
Msa,"Baton Rouge, LA",LA,NA,NA,-1.090149254
Msa,"Battle Creek, MI",MI,NA,NA,-0.901144641
Msa,"Bay City, MI",MI,NA,NA,1.585094549
Msa,"Bay City, TX",TX,NA,NA,1.798043326
Msa,"Beatrice, NE",NE,NA,NA,-0.297121634
Msa,"Beaumont, TX",TX,NA,NA,8.889447236
Msa,"Beaver Dam, WI",WI,NA,NA,0.624603678
Msa,"Bedford, IN",IN,NA,NA,4.28345627
Msa,"Beeville, TX",TX,NA,NA,3.97107438
Msa,"Bellefontaine, OH",OH,NA,NA,3.276264591
Msa,"Bellingham, WA",WA,NA,NA,2.865893622
Msa,"Bemidji, MN",MN,NA,NA,4.110353379
Msa,"Bend, OR",OR,NA,NA,3.128050314
Msa,"Berlin, NH",NH,NA,NA,3.640336134
Msa,"Big Rapids, MI",MI,NA,NA,5.746001881
Msa,"Billings, MT",MT,NA,NA,1.907106164
Msa,"Binghamton, NY",NY,NA,NA,-2.067190227
Msa,"Birmingham, AL",AL,NA,NA,4.216859279
Msa,"Bismarck, ND",ND,NA,NA,-0.390860873
Msa,"Blackfoot, ID",ID,NA,NA,13.26303204
Msa,"Blacksburg, VA",VA,NA,NA,1.803785489
Msa,"Bloomington, IN",IN,NA,NA,7.374727669
Msa,"Bloomsburg, PA",PA,NA,NA,1.993684211
Msa,"Bluefield, WV",WV,NA,NA,-2.138222849
Msa,"Bogalusa, LA",LA,NA,NA,2.18328841
Msa,"Boise City, ID",ID,NA,NA,9.16788068
Neighborhood,Bonham,TX,Tom Green County,San Angelo,6.20768527
Msa,"Boone, IA",IA,NA,NA,3.311249137
Msa,"Boone, NC",NC,NA,NA,5.359953253
Msa,"Boston, MA",MA,NA,NA,0.467901766
Msa,"Boulder, CO",CO,NA,NA,1.068894698
Msa,"Bowling Green, KY",KY,NA,NA,3.95845876
Msa,"Bozeman, MT",MT,NA,NA,3.78190709
Msa,"Bradford, PA",PA,NA,NA,2.4752
Msa,"Brainerd, MN",MN,NA,NA,-0.739081112
Msa,"Branson, MO",MO,NA,NA,5.405913978
Msa,"Bremerton, WA",WA,NA,NA,3.158234661
Msa,"Brenham, TX",TX,NA,NA,-0.212317666
Msa,"Brevard, NC",NC,NA,NA,1.349227975
Msa,"Stamford, CT",CT,NA,NA,-0.458283671
Msa,"Brookhaven, MS",MS,NA,NA,4.002446982
Msa,"Brookings, OR",OR,NA,NA,2.497618292
Msa,"Brownsville, TX",TX,NA,NA,-0.695135135
Msa,"Brownwood, TX",TX,NA,NA,4.571589628
Msa,"Brunswick, GA",GA,NA,NA,2.022622108
Msa,"Buffalo, NY",NY,NA,NA,1.67565872
Msa,"Burley, ID",ID,NA,NA,6.11299435
Msa,"Burlington, IA",IA,NA,NA,0.223581758
Msa,"Burlington, NC",NC,NA,NA,4.68960953
Msa,"Burlington, VT",VT,NA,NA,3.62294483
Msa,"Calhoun, GA",GA,NA,NA,3.732394366
Msa,"Cambridge, MD",MD,NA,NA,-2.568794326
Msa,"Cambridge, OH",OH,NA,NA,2.401840491
Msa,"Campbellsville, KY",KY,NA,NA,2.804085422
Msa,"Canton, OH",OH,NA,NA,-0.644588045
Msa,"Fort Myers, FL",FL,NA,NA,-0.450826806
Msa,"Cape Girardeau, MO",MO,NA,NA,5.769230769
Msa,"Carbondale, IL",IL,NA,NA,0.985603544
Msa,"Carson City, NV",NV,NA,NA,6.320136097
Msa,"Casper, WY",WY,NA,NA,0.279689772
Msa,"Cedar City, UT",UT,NA,NA,9.410267112
Msa,"Cedar Rapids, IA",IA,NA,NA,2.864280891
Msa,"Cedartown, GA",GA,NA,NA,3.717894737
Msa,"Celina, OH",OH,NA,NA,0.286922576
Msa,"Centralia, WA",WA,NA,NA,5.881883144
Msa,"Champaign-Urbana, IL",IL,NA,NA,0.029793736
Msa,"Charleston, WV",WV,NA,NA,-1.854120267
Msa,"Charleston, IL",IL,NA,NA,5.337616822
Msa,"Charleston, SC",SC,NA,NA,1.334775767
Msa,"Charlotte, NC",NC,NA,NA,4.225358852
Msa,"Charlottesville, VA",VA,NA,NA,1.370943953
Msa,"Chattanooga, TN",TN,NA,NA,5.023153942
Msa,"Cheyenne, WY",WY,NA,NA,1.328864353
Msa,"Chicago, IL",IL,NA,NA,1.292866637
Msa,"Chico, CA",CA,NA,NA,10.32798974
Msa,"Cincinnati, OH",OH,NA,NA,3.118165785
Msa,"Claremont, NH",NH,NA,NA,2.247479839
Msa,"Clarksburg, WV",WV,NA,NA,-4.125720877
Msa,"Clarksville, TN",TN,NA,NA,3.587662338
Msa,"Clearlake, CA",CA,NA,NA,5.37524558
Msa,"Cleveland, TN",TN,NA,NA,4.305164319
Msa,"Cleveland, OH",OH,NA,NA,1.283264746
Msa,"Clewiston, FL",FL,NA,NA,2.353769677
Msa,"Clinton, IA",IA,NA,NA,3.611403509
Msa,"Coeur d'Alene, ID",ID,NA,NA,4.699324324
Msa,"Coffeyville, KS",KS,NA,NA,-5.916500994
Msa,"Coldwater, MI",MI,NA,NA,3.159112825
Msa,"College Station, TX",TX,NA,NA,-0.350668648
Msa,"Colorado Springs, CO",CO,NA,NA,3.476704929
Msa,"Columbia, MO",MO,NA,NA,-0.698529412
Msa,"Columbia, SC",SC,NA,NA,1.940201729
Msa,"Columbus, GA",GA,NA,NA,-0.085687382
Msa,"Columbus, IN",IN,NA,NA,5.417431193
Msa,"Columbus, MS",MS,NA,NA,-2.212375859
Msa,"Columbus, NE",NE,NA,NA,-0.369510665
Msa,"Columbus, OH",OH,NA,NA,3.508060322
Msa,"Concord, NH",NH,NA,NA,2.964285714
Msa,"Connersville, IN",IN,NA,NA,6.739304813
Msa,"Cookeville, TN",TN,NA,NA,1.647016535
Msa,"Coos Bay, OR",OR,NA,NA,1.625124131
Msa,"Corinth, MS",MS,NA,NA,3.125714286
Msa,"Cornelia, GA",GA,NA,NA,3.328388402
Msa,"Corning, NY",NY,NA,NA,-0.796218487
Msa,"Corpus Christi, TX",TX,NA,NA,-0.074983411
Msa,"Corsicana, TX",TX,NA,NA,-0.321318229
Msa,"Cortland, NY",NY,NA,NA,1.046052632
Msa,"Corvallis, OR",OR,NA,NA,2.918479758
Msa,"Coshocton, OH",OH,NA,NA,2.394261424
Msa,"Crawfordsville, IN",IN,NA,NA,5.882352941
Msa,"Crossville, TN",TN,NA,NA,3.62165867
Msa,"Cumberland, MD",MD,NA,NA,1.313596491
Msa,"Dallas-Fort Worth, TX",TX,NA,NA,2.453833471
Msa,"Dalton, GA",GA,NA,NA,5.554848967
Msa,"Danville, IL",IL,NA,NA,0.231316726
Msa,"Danville, KY",KY,NA,NA,1.609642302
Msa,"Daphne, AL",AL,NA,NA,0.985628187
Msa,"Davenport, IL",IL,NA,NA,2.556942278
Msa,"Dayton, OH",OH,NA,NA,2.300484653
Msa,"DeRidder, LA",LA,NA,NA,4.227635075
Msa,"Decatur, IL",IL,NA,NA,-3.34097035
Msa,"Decatur, IN",IN,NA,NA,4.796108949
Msa,"Defiance, OH",OH,NA,NA,3.816289593
Msa,"Daytona Beach, FL",FL,NA,NA,4.034349299
Msa,"Deming, NM",NM,NA,NA,0.149268293
Msa,"Denver, CO",CO,NA,NA,1.387254902
Msa,"Des Moines, IA",IA,NA,NA,1.865608466
Msa,"Detroit, MI",MI,NA,NA,2.934688848
Msa,"Dodge City, KS",KS,NA,NA,-7.429783223
Msa,"Dothan, AL",AL,NA,NA,-1.223161454
Msa,"Douglas, GA",GA,NA,NA,1.745454545
Msa,"Dover, DE",DE,NA,NA,2.367745005
Msa,"Dublin, GA",GA,NA,NA,11.21448999
Msa,"DuBois, PA",PA,NA,NA,-0.270687237
Msa,"Dubuque, IA",IA,NA,NA,1.816339066
Msa,"Duluth, MN",MN,NA,NA,-0.075923393
Msa,"Dumas, TX",TX,NA,NA,3.844282238
Msa,"Duncan, OK",OK,NA,NA,3.536082474
Msa,"Dunn, NC",NC,NA,NA,4.646987952
Msa,"Durango, CO",CO,NA,NA,5.875381366
Msa,"Durant, OK",OK,NA,NA,1.215500945
Msa,"Durham, NC",NC,NA,NA,3.899345336
Msa,"Dyersburg, TN",TN,NA,NA,6.558194774
Msa,"Eagle Pass, TX",TX,NA,NA,2.080059303
Msa,"East Stroudsburg, PA",PA,NA,NA,3.067394095
Msa,"Easton, MD",MD,NA,NA,-2.047715736
Msa,"Eau Claire, WI",WI,NA,NA,3.192214112
Msa,"Edwards, CO",CO,NA,NA,-1.990778259
Msa,"Effingham, IL",IL,NA,NA,3.407864302
Msa,"El Campo, TX",TX,NA,NA,-0.441021788
Msa,"El Centro, CA",CA,NA,NA,3.628948609
Msa,"El Paso, TX",TX,NA,NA,2.767588933
Msa,"Elizabethtown, KY",KY,NA,NA,3.160055672
Msa,"Elk City, OK",OK,NA,NA,3.312700107
Msa,"Elkhart, IN",IN,NA,NA,3.407006369
Msa,"Ellensburg, WA",WA,NA,NA,6.068704799
Msa,"Elmira, NY",NY,NA,NA,-1.157505285
Msa,"Emporia, KS",KS,NA,NA,1.691005291
Msa,"Enid, OK",OK,NA,NA,-2.926971762
Msa,"Enterprise, AL",AL,NA,NA,-0.510132159
Msa,"Erie, PA",PA,NA,NA,-0.777043765
Msa,"Escanaba, MI",MI,NA,NA,3.687563195
Msa,"Espa±ola, NM",NM,NA,NA,2.364665912
Msa,"Eugene, OR",OR,NA,NA,2.747192923
Msa,"Eureka, CA",CA,NA,NA,6.387487717
Msa,"Evanston, WY",WY,NA,NA,-3.421000981
Msa,"Evansville, IN",IN,NA,NA,3.708393632
Msa,"Fairbanks, AK",AK,NA,NA,-1.300760913
Msa,"Fairmont, WV",WV,NA,NA,0.703363914
Msa,"Fargo, ND",ND,NA,NA,0.879100281
Msa,"Faribault, MN",MN,NA,NA,4.964904679
Msa,"Farmington, MO",MO,NA,NA,0.590319793
Msa,"Fayetteville, NC",NC,NA,NA,-1.268356643
Msa,"Fayetteville, AR",AR,NA,NA,5.257452575
Msa,"Fergus Falls, MN",MN,NA,NA,0.684123484
Msa,"Fernley, NV",NV,NA,NA,3.394252874
Msa,"Findlay, OH",OH,NA,NA,2.056858564
Msa,"Flagstaff, AZ",AZ,NA,NA,1.37458194
Msa,"Flint, MI",MI,NA,NA,8.094727435
Msa,"Florence, SC",SC,NA,NA,5.894366197
Msa,"Florence, AL",AL,NA,NA,2.926916221
Msa,"Fond du Lac, WI",WI,NA,NA,2.444444444
Msa,"Forest City, NC",NC,NA,NA,0.293344289
Msa,"Fort Collins, CO",CO,NA,NA,2.635180848
Msa,"Fort Dodge, IA",IA,NA,NA,-1.585247884
Msa,"Fort Leonard Wood, MO",MO,NA,NA,3.093560146
Msa,"Fort Madison, IA",IA,NA,NA,-1.337888199
Msa,"Fort Polk South, LA",LA,NA,NA,-2.850053937
Msa,"Fort Smith, AR",AR,NA,NA,2.134724858
Msa,"Fort Wayne, IN",IN,NA,NA,5.251783167
Msa,"Frankfort, IN",IN,NA,NA,5.738049713
Msa,"Frankfort, KY",KY,NA,NA,3.682494685
Msa,"Fredericksburg, TX",TX,NA,NA,0.318917134
Msa,"Fremont, NE",NE,NA,NA,-0.003005259
Msa,"Fremont, OH",OH,NA,NA,2.81826087
Msa,"Fresno, CA",CA,NA,NA,3.239826156
Msa,"Gadsden, AL",AL,NA,NA,-2.311311311
Msa,"Gaffney, SC",SC,NA,NA,2.34057971
Msa,"Gainesville, FL",FL,NA,NA,3.306178239
Msa,"Gainesville, GA",GA,NA,NA,1.842975207
Msa,"Gainesville, TX",TX,NA,NA,2.210306407
Msa,"Galesburg, IL",IL,NA,NA,0.912663755
Msa,"Gallup, NM",NM,NA,NA,4.679271709
Msa,"Garden City, KS",KS,NA,NA,3.415019763
Msa,"Gardnerville Ranchos, NV",NV,NA,NA,4.578215527
Msa,"Georgetown, SC",SC,NA,NA,3.933993399
Msa,"Gettysburg, PA",PA,NA,NA,0.127391742
Msa,"Gillette, WY",WY,NA,NA,5.600074543
Msa,"Glasgow, KY",KY,NA,NA,-6.299621928
Msa,"Glens Falls, NY",NY,NA,NA,-0.361910242
Msa,"Gloversville, NY",NY,NA,NA,0.153846154
Msa,"Goldsboro, NC",NC,NA,NA,2.790322581
Msa,"Grand Forks, ND",ND,NA,NA,-0.370726496
Msa,"Grand Island, NE",NE,NA,NA,3.976653696
Msa,"Grand Junction, CO",CO,NA,NA,4.24389234
Msa,"Grand Rapids, MI",MI,NA,NA,5.423312883
Msa,"Grants Pass, OR",OR,NA,NA,-0.775786394
Msa,"Great Bend, KS",KS,NA,NA,-3.247133758
Msa,"Great Falls, MT",MT,NA,NA,0.921039226
Msa,"Greeley, CO",CO,NA,NA,2.657509158
Msa,"Green Bay, WI",WI,NA,NA,4.243735763
Msa,"Greeneville, TN",TN,NA,NA,-4.067357513
Msa,"Greensboro, NC",NC,NA,NA,4.872992701
Msa,"Greensburg, IN",IN,NA,NA,3.547101449
Msa,"Greenville, SC",SC,NA,NA,3.135469365
Msa,"Greenwood, SC",SC,NA,NA,3.562659847
Msa,"Grenada, MS",MS,NA,NA,0.272632674
Msa,"Gulfport, MS",MS,NA,NA,4.075170843
Msa,"Hagerstown, WV",MD,NA,NA,0.784004353
Msa,"Hammond, LA",LA,NA,NA,4.60342368
Msa,"Hanford, CA",CA,NA,NA,3.531177829
Msa,"Hannibal, MO",MO,NA,NA,7.038461538
Msa,"Harrisburg, PA",PA,NA,NA,0.864819005
Msa,"Harrison, AR",AR,NA,NA,2.247795414
Msa,"Harrisonburg, VA",VA,NA,NA,1.060793405
Msa,"Hartford, CT",CT,NA,NA,0.378154917
Msa,"Hattiesburg, MS",MS,NA,NA,-0.281396911
Msa,"Hays, KS",KS,NA,NA,-0.322215605
Msa,"Heber, UT",UT,NA,NA,7.554083885
Msa,"Helena, MT",MT,NA,NA,5.268931641
Msa,"Henderson, NC",NC,NA,NA,1.041049031
Msa,"Hickory, NC",NC,NA,NA,3.688053097
Msa,"Hilo, HI",HI,NA,NA,2.170105968
Msa,"Hilton Head Island, SC",SC,NA,NA,1.169480305
Msa,"Homosassa Springs, FL",FL,NA,NA,3.872435897
Msa,"Hood River, OR",OR,NA,NA,2.152504472
Msa,"Hot Springs, AR",AR,NA,NA,2.338709677
Msa,"Houma, LA",LA,NA,NA,4.440028389
Msa,"Houston, TX",TX,NA,NA,1.328947368
Msa,"Hudson, NY",NY,NA,NA,4.665394402
Msa,"Huntingdon, PA",PA,NA,NA,1.154036244
Msa,"Huntington, IN",IN,NA,NA,7.413127413
Msa,"Huntington, WV",WV,NA,NA,0.308411215
Msa,"Huntsville, AL",AL,NA,NA,3.018856806
Msa,"Huntsville, TX",TX,NA,NA,2.09106933
Msa,"Hutchinson, KS",KS,NA,NA,0.966304348
Msa,"Hutchinson, MN",MN,NA,NA,2.368909513
Msa,"Idaho Falls, ID",ID,NA,NA,7.366013072
Msa,"Indianapolis, IN",IN,NA,NA,4.675886951
Msa,"Iowa City, IA",IA,NA,NA,1.579582367
Msa,"Ithaca, NY",NY,NA,NA,-1.498023715
Msa,"Jackson, MI",MI,NA,NA,0.067567568
Msa,"Jackson, MS",MS,NA,NA,3.60887656
Msa,"Jackson, TN",TN,NA,NA,-1.009541985
Msa,"Jackson, WY",WY,NA,NA,-0.330598291
Msa,"Jacksonville, FL",FL,NA,NA,2.632941176
Msa,"Jacksonville, IL",IL,NA,NA,0.188014101
Msa,"Jacksonville, NC",NC,NA,NA,5.633557047
Msa,"Jacksonville, TX",TX,NA,NA,0.457048458
Msa,"Jamestown, ND",ND,NA,NA,1.456280788
Msa,"Jamestown, NY",NY,NA,NA,2.576413959
Msa,"Jasper, IN",IN,NA,NA,4.233002833
Msa,"Jefferson City, MO",MO,NA,NA,2.863550221
Msa,"Johnson City, TN",TN,NA,NA,1.728113879
Msa,"Jonesboro, AR",AR,NA,NA,7.119337979
Msa,"Joplin, MO",MO,NA,NA,3.539271255
Msa,"Juneau, AK",AK,NA,NA,-0.219289075
Msa,"Kahului, HI",HI,NA,NA,-0.002352941
Msa,"Kalamazoo, MI",MI,NA,NA,1.527106466
Msa,"Kalispell, MT",MT,NA,NA,1.377296588
Msa,"Kankakee, IL",IL,NA,NA,2.852775543
Msa,"Kansas City, MO",MO,NA,NA,2.43408025
Msa,"Kapaa, HI",HI,NA,NA,5.507566533
Msa,"Kearney, NE",NE,NA,NA,1.40656432
Msa,"Keene, NH",NH,NA,NA,3.971456693
Msa,"Kendallville, IN",IN,NA,NA,1.587588374
Msa,"Kennewick, WA",WA,NA,NA,12.29851752
Msa,"Kerrville, TX",TX,NA,NA,5.954460094
Msa,"Ketchikan, AK",AK,NA,NA,0.958870687
Msa,"Key West, FL",FL,NA,NA,0.994767138
Msa,"Kill Devil Hills, NC",NC,NA,NA,2.287845129
Msa,"Killeen, TX",TX,NA,NA,3.813583815
Msa,"Kingsport, TN",TN,NA,NA,0.250398724
Msa,"Kingston, NY",NY,NA,NA,1.655172414
Msa,"Kingsville, TX",TX,NA,NA,-2.064604186
Msa,"Kinston, NC",NC,NA,NA,2.3
Msa,"Kirksville, MO",MO,NA,NA,-1.723253758
Msa,"Klamath Falls, OR",OR,NA,NA,3.243432574
Msa,"Knoxville, TN",TN,NA,NA,4.070389761
Msa,"Kokomo, IN",IN,NA,NA,5.312562814
Msa,"La Crosse, WI",WI,NA,NA,2.434782609
Msa,"La Grande, OR",OR,NA,NA,5.633420366
Msa,"Laconia, NH",NH,NA,NA,2.769721116
Msa,"Lafayette, LA",LA,NA,NA,-3.302325581
Msa,"LaGrange, GA",GA,NA,NA,7.418664384
Msa,"Lake City, FL",FL,NA,NA,12.47592847
Msa,"Lake Havasu City, AZ",AZ,NA,NA,5.016035635
Msa,"Lakeland, FL",FL,NA,NA,2.270668177
Msa,"Lamesa, TX",TX,NA,NA,0.485237484
Msa,"Lancaster, PA",PA,NA,NA,1.342939481
Msa,"Lansing, MI",MI,NA,NA,2.884512684
Msa,"Laramie, WY",WY,NA,NA,2.130743525
Msa,"Laredo, TX",TX,NA,NA,1.105077574
Msa,"Las Cruces, NM",NM,NA,NA,0.67695962
Msa,"Las Vegas, NV",NV,NA,NA,2.290368779
Msa,"Laurinburg, NC",NC,NA,NA,2.320099256
Msa,"Lawrence, KS",KS,NA,NA,4.848903718
Msa,"Lawrenceburg, TN",TN,NA,NA,3.804284323
Msa,"Lawton, OK",OK,NA,NA,9.575384615
Msa,"Lebanon, MO",MO,NA,NA,8.110948905
Msa,"Lebanon, PA",PA,NA,NA,1.058823529
Msa,"Levelland, TX",TX,NA,NA,0.963687151
Msa,"Lewisburg, TN",TN,NA,NA,4.107660455
Msa,"Lewiston, ID",ID,NA,NA,6.948462178
Msa,"Lewiston, ME",ME,NA,NA,4.463966647
Msa,"Lexington, KY",KY,NA,NA,3.132550336
Msa,"Liberal, KS",KS,NA,NA,-4.449670743
Msa,"Lima, OH",OH,NA,NA,4.071060762
Msa,"Lincoln, IL",IL,NA,NA,0.982989064
Msa,"Lincoln, NE",NE,NA,NA,3.412365591
Msa,"Little Rock, AR",AR,NA,NA,1.39929078
Msa,"Lock Haven, PA",PA,NA,NA,0.569792412
Msa,"Logan, ID",UT,NA,NA,7.843947858
Msa,"London, KY",KY,NA,NA,-1.860977948
Msa,"Los Alamos, NM",NM,NA,NA,5.637279597
Msa,"Louisville-Jefferson County, KY",KY,NA,NA,3.254601227
Msa,"Lubbock, TX",TX,NA,NA,0.535361217
Msa,"Lumberton, NC",NC,NA,NA,-1.109607578
Msa,"Lynchburg, VA",VA,NA,NA,2.407779172
Msa,"Macomb, IL",IL,NA,NA,1.08045977
Msa,"Macon-Bibb County, GA",GA,NA,NA,5.371872304
Msa,"Madera, CA",CA,NA,NA,2.843811783
Msa,"Madison, IN",IN,NA,NA,2.341158059
Msa,"Madison, WI",WI,NA,NA,2.181044487
Msa,"Madisonville, KY",KY,NA,NA,3.65631929
Msa,"Manchester, NH",NH,NA,NA,3.550584997
Msa,"Manhattan, KS",KS,NA,NA,3.148187073
Msa,"Manitowoc, WI",WI,NA,NA,3.500880282
Msa,"Mankato, MN",MN,NA,NA,2.260273973
Msa,"Mansfield, OH",OH,NA,NA,-0.141482194
Msa,"Marinette, WI",WI,NA,NA,8.782818533
Msa,"Marion, IN",IN,NA,NA,5.689851767
Msa,"Marquette, MI",MI,NA,NA,5.024547804
Msa,"Marshalltown, IA",IA,NA,NA,1.964809384
Msa,"Martinsville, VA",VA,NA,NA,-0.347354138
Msa,"Mason City, IA",IA,NA,NA,5.406221409
Msa,"McAlester, OK",OK,NA,NA,-3.69538835
Msa,"McAllen, TX",TX,NA,NA,2.043604651
Msa,"McComb, MS",MS,NA,NA,-1.611818182
Msa,"McMinnville, TN",TN,NA,NA,6.730769231
Msa,"McPherson, KS",KS,NA,NA,2.05758427
Msa,"Meadville, PA",PA,NA,NA,0.88700565
Msa,"Medford, OR",OR,NA,NA,1.373557534
Msa,"Memphis, TN",TN,NA,NA,3.368421053
Msa,"Menomonie, WI",WI,NA,NA,4.400362319
Msa,"Merced, CA",CA,NA,NA,7.628613246
Msa,"Merrill, WI",WI,NA,NA,1.37345679
Msa,"Mexico, MO",MO,NA,NA,4.956644675
Msa,"Miami, OK",OK,NA,NA,3.719939117
Msa,"Miami-Fort Lauderdale, FL",FL,NA,NA,0.742300885
Msa,"Michigan City, IN",IN,NA,NA,1.850205198
Msa,"Midland, MI",MI,NA,NA,2.71675432
Msa,"Midland, TX",TX,NA,NA,7.761904762
Msa,"Milledgeville, GA",GA,NA,NA,9.342812006
Msa,"Milwaukee, WI",WI,NA,NA,3.14144454
Msa,"Mineral Wells, TX",TX,NA,NA,0.138111888
Msa,"Minneapolis-St Paul, MN",MN,NA,NA,2.689896755
Msa,"Missoula, MT",MT,NA,NA,3.169308814
Msa,"Moberly, MO",MO,NA,NA,1.461914063
Msa,"Mobile, AL",AL,NA,NA,0.683151718
Msa,"Modesto, CA",CA,NA,NA,2.414368185
Msa,"Monroe, LA",LA,NA,NA,-2.621276596
Msa,"Monroe, MI",MI,NA,NA,0.410322581
Msa,"Montgomery, AL",AL,NA,NA,0.74516696
Msa,"Montrose, CO",CO,NA,NA,8.113705972
Msa,"Morehead City, NC",NC,NA,NA,0.57982866
Msa,"Morgan City, LA",LA,NA,NA,-1.316151203
Msa,"Morgantown, WV",WV,NA,NA,0.74725944
Msa,"Morristown, TN",TN,NA,NA,0.651711027
Msa,"Moses Lake, WA",WA,NA,NA,5.357342267
Msa,"Moultrie, GA",GA,NA,NA,6.443487621
Msa,"Mount Airy, NC",NC,NA,NA,4.401028278
Msa,"Mount Pleasant, TX",TX,NA,NA,0.516806723
Msa,"Mount Sterling, KY",KY,NA,NA,-0.951712028
Msa,"Mount Vernon, IL",IL,NA,NA,-0.580470163
Msa,"Mount Vernon, OH",OH,NA,NA,-5.844973139
Msa,"Mount Vernon, WA",WA,NA,NA,4.675180455
Msa,"Mountain Home, AR",AR,NA,NA,1.977963526
Msa,"Muncie, IN",IN,NA,NA,1.895259096
Msa,"Murray, KY",KY,NA,NA,2.044595616
Msa,"Muscatine, IA",IA,NA,NA,-1.709700428
Msa,"Muskegon, MI",MI,NA,NA,2.564041368
Msa,"Muskogee, OK",OK,NA,NA,0.064377682
Msa,"Myrtle Beach, SC",SC,NA,NA,5.166496945
Msa,"Napa, CA",CA,NA,NA,0.539765126
Msa,"Naples, FL",FL,NA,NA,-1.307830783
Msa,"Nashville, TN",TN,NA,NA,1.655280722
Msa,"Natchez, MS",MS,NA,NA,2.383983573
Msa,"Natchitoches, LA",LA,NA,NA,3.477578475
Msa,"New Bern, NC",NC,NA,NA,2.162618084
Msa,"New Castle, IN",IN,NA,NA,3.716571429
Msa,"New Castle, PA",PA,NA,NA,-0.491285403
Msa,"New Haven, CT",CT,NA,NA,1.745614035
Msa,"New Orleans, LA",LA,NA,NA,0.197587593
Msa,"New York, NY",NY,NA,NA,2.088979223
Msa,"Newberry, SC",SC,NA,NA,-0.825107296
Msa,"Newport, TN",TN,NA,NA,2.797860963
Msa,"Newton, IA",IA,NA,NA,0.710222905
Msa,"Niles, MI",MI,NA,NA,0.777777778
